# Scriven-Struct-75-largeDt, last segment (cols: time surface volume rad_volume [rad_front])
0.10000000E-04    0.31210879E-07    0.52468635E-12    0.50034595E-04    0.49784832E-04
0.20000000E-04    0.32201689E-07    0.54852900E-12    0.50781282E-04    0.50568141E-04
0.30000000E-04    0.33182663E-07    0.57252904E-12    0.51511355E-04    0.51331226E-04
0.40000000E-04    0.34201433E-07    0.59739692E-12    0.52246611E-04    0.52114244E-04
0.50000000E-04    0.35207586E-07    0.62232085E-12    0.52963326E-04    0.52880264E-04
0.60000000E-04    0.36223513E-07    0.64781323E-12    0.53676856E-04    0.53638141E-04
0.70000000E-04    0.37242324E-07    0.67355935E-12    0.54378733E-04    0.54382001E-04
0.80000000E-04    0.38275965E-07    0.69986064E-12    0.55077513E-04    0.55121840E-04
0.90000000E-04    0.39300845E-07    0.72675834E-12    0.55774259E-04    0.55856031E-04
0.10000000E-03    0.40331720E-07    0.75446008E-12    0.56474087E-04    0.56587175E-04
0.11000000E-03    0.41364921E-07    0.78239676E-12    0.57162710E-04    0.57308741E-04
0.12000000E-03    0.42412853E-07    0.81084823E-12    0.57847375E-04    0.58029039E-04
0.13000000E-03    0.43450864E-07    0.83958252E-12    0.58522777E-04    0.58734489E-04
0.14000000E-03    0.44484454E-07    0.86867250E-12    0.59191020E-04    0.59427322E-04
0.15000000E-03    0.45531894E-07    0.89844427E-12    0.59859651E-04    0.60119798E-04
0.16000000E-03    0.46591812E-07    0.92868935E-12    0.60523953E-04    0.60813270E-04
0.17000000E-03    0.47639483E-07    0.95929673E-12    0.61181687E-04    0.61496587E-04
0.18000000E-03    0.48678109E-07    0.99017210E-12    0.61831155E-04    0.62166573E-04
0.19000000E-03    0.49741938E-07    0.10216886E-11    0.62480331E-04    0.62841068E-04
0.20000000E-03    0.50812189E-07    0.10534810E-11    0.63121800E-04    0.63508707E-04
0.21000000E-03    0.51872682E-07    0.10855796E-11    0.63756483E-04    0.64165868E-04
0.22000000E-03    0.52944493E-07    0.11184566E-11    0.64393720E-04    0.64825332E-04
0.23000000E-03    0.54007778E-07    0.11516810E-11    0.65025125E-04    0.65478217E-04
0.24000000E-03    0.55101679E-07    0.11857405E-11    0.65659919E-04    0.66135931E-04
0.25000000E-03    0.56183088E-07    0.12196261E-11    0.66279522E-04    0.66780347E-04
0.26000000E-03    0.57273712E-07    0.12543016E-11    0.66901797E-04    0.67427786E-04
0.27000000E-03    0.58362639E-07    0.12893130E-11    0.67518572E-04    0.68062089E-04
0.28000000E-03    0.59454509E-07    0.13245571E-11    0.68128269E-04    0.68692799E-04
0.29000000E-03    0.60560365E-07    0.13604715E-11    0.68738536E-04    0.69327841E-04
0.30000000E-03    0.61671853E-07    0.13971245E-11    0.69350378E-04    0.69964737E-04
0.31000000E-03    0.62772780E-07    0.14339775E-11    0.69954862E-04    0.70586979E-04
0.32000000E-03    0.63872504E-07    0.14709723E-11    0.70551345E-04    0.71202197E-04
0.33000000E-03    0.64992302E-07    0.15084481E-11    0.71145470E-04    0.71824107E-04
0.34000000E-03    0.66124248E-07    0.15466496E-11    0.71741057E-04    0.72442820E-04
0.35000000E-03    0.67239742E-07    0.15850881E-11    0.72330522E-04    0.73050929E-04
0.36000000E-03    0.68361416E-07    0.16240434E-11    0.72918268E-04    0.73657853E-04
0.37000000E-03    0.69493629E-07    0.16636037E-11    0.73505599E-04    0.74266869E-04
0.38000000E-03    0.70633403E-07    0.17035948E-11    0.74089939E-04    0.74872832E-04
0.39000000E-03    0.71776108E-07    0.17438912E-11    0.74669560E-04    0.75476105E-04
0.40000000E-03    0.72912996E-07    0.17844389E-11    0.75243853E-04    0.76073204E-04
0.41000000E-03    0.74053859E-07    0.18256444E-11    0.75818618E-04    0.76663591E-04
0.42000000E-03    0.75203109E-07    0.18670964E-11    0.76388160E-04    0.77254384E-04
0.43000000E-03    0.76366875E-07    0.19092569E-11    0.76958853E-04    0.77849393E-04
0.44000000E-03    0.77530286E-07    0.19520405E-11    0.77529456E-04    0.78441813E-04
0.45000000E-03    0.78681840E-07    0.19948443E-11    0.78092046E-04    0.79022115E-04
0.46000000E-03    0.79848414E-07    0.20384758E-11    0.78657290E-04    0.79607156E-04
0.47000000E-03    0.81026026E-07    0.20824508E-11    0.79218883E-04    0.80191645E-04
0.48000000E-03    0.82210761E-07    0.21268271E-11    0.79777641E-04    0.80773798E-04
0.49000000E-03    0.83390434E-07    0.21715233E-11    0.80332626E-04    0.81351653E-04
0.50000000E-03    0.84570074E-07    0.22169342E-11    0.80888739E-04    0.81923093E-04
0.51000000E-03    0.85747857E-07    0.22624616E-11    0.81438707E-04    0.82491939E-04
0.52000000E-03    0.86944617E-07    0.23086728E-11    0.81989441E-04    0.83066547E-04
0.53000000E-03    0.88143588E-07    0.23553260E-11    0.82538038E-04    0.83638160E-04
0.54000000E-03    0.89341102E-07    0.24024469E-11    0.83084829E-04    0.84203453E-04
0.55000000E-03    0.90540812E-07    0.24499190E-11    0.83628512E-04    0.84768393E-04
0.56000000E-03    0.91748481E-07    0.24979328E-11    0.84171303E-04    0.85327398E-04
0.57000000E-03    0.92956620E-07    0.25461628E-11    0.84709579E-04    0.85885695E-04
0.58000000E-03    0.94171794E-07    0.25948716E-11    0.85246342E-04    0.86447245E-04
0.59000000E-03    0.95402654E-07    0.26446268E-11    0.85787747E-04    0.87007623E-04
0.60000000E-03    0.96614897E-07    0.26943635E-11    0.86322205E-04    0.87561442E-04
0.61000000E-03    0.97832660E-07    0.27445286E-11    0.86854645E-04    0.88111695E-04
0.62000000E-03    0.99063204E-07    0.27950682E-11    0.87384540E-04    0.88664042E-04
0.63000000E-03    0.10030584E-06    0.28462426E-11    0.87914620E-04    0.89216046E-04
0.64000000E-03    0.10154274E-06    0.28978033E-11    0.88442314E-04    0.89763838E-04
0.65000000E-03    0.10277402E-06    0.29495500E-11    0.88965656E-04    0.90303891E-04
0.66000000E-03    0.10400834E-06    0.30018838E-11    0.89488746E-04    0.90846106E-04
0.67000000E-03    0.10525113E-06    0.30546037E-11    0.90009584E-04    0.91386242E-04
0.68000000E-03    0.10650515E-06    0.31078266E-11    0.90529347E-04    0.91929882E-04
0.69000000E-03    0.10775693E-06    0.31615164E-11    0.91047692E-04    0.92466392E-04
0.70000000E-03    0.10900599E-06    0.32156294E-11    0.91564219E-04    0.93001988E-04
0.71000000E-03    0.11026590E-06    0.32704084E-11    0.92081233E-04    0.93536748E-04
0.72000000E-03    0.11152821E-06    0.33253680E-11    0.92594182E-04    0.94068695E-04
0.73000000E-03    0.11280206E-06    0.33809326E-11    0.93107064E-04    0.94602762E-04
0.74000000E-03    0.11407224E-06    0.34368605E-11    0.93617657E-04    0.95134536E-04
0.75000000E-03    0.11534410E-06    0.34932282E-11    0.94126689E-04    0.95661991E-04
0.76000000E-03    0.11662172E-06    0.35503341E-11    0.94636834E-04    0.96190823E-04
0.77000000E-03    0.11789967E-06    0.36077607E-11    0.95144357E-04    0.96713699E-04
0.78000000E-03    0.11918500E-06    0.36654120E-11    0.95648478E-04    0.97239895E-04
0.79000000E-03    0.12048528E-06    0.37238747E-11    0.96154324E-04    0.97769511E-04
0.80000000E-03    0.12177886E-06    0.37825562E-11    0.96656766E-04    0.98291443E-04
0.81000000E-03    0.12307138E-06    0.38418670E-11    0.97159344E-04    0.98809367E-04
0.82000000E-03    0.12435811E-06    0.39011814E-11    0.97656805E-04    0.99324695E-04
0.83000000E-03    0.12566002E-06    0.39611237E-11    0.98154436E-04    0.99841097E-04
0.84000000E-03    0.12697429E-06    0.40218156E-11    0.98653201E-04    0.10036180E-03
0.85000000E-03    0.12828556E-06    0.40827560E-11    0.99148985E-04    0.10087712E-03
0.86000000E-03    0.12959109E-06    0.41439931E-11    0.99642237E-04    0.10138910E-03
0.87000000E-03    0.13090112E-06    0.42058642E-11    0.10013569E-03    0.10189875E-03
0.88000000E-03    0.13221507E-06    0.42681052E-11    0.10062723E-03    0.10240964E-03
0.89000000E-03    0.13354152E-06    0.43307226E-11    0.10111694E-03    0.10291832E-03
0.90000000E-03    0.13486221E-06    0.43934657E-11    0.10160292E-03    0.10342398E-03
0.91000000E-03    0.13618639E-06    0.44570178E-11    0.10209048E-03    0.10393020E-03
0.92000000E-03    0.13751399E-06    0.45210464E-11    0.10257703E-03    0.10443429E-03
0.93000000E-03    0.13884242E-06    0.45853811E-11    0.10306130E-03    0.10493543E-03
0.94000000E-03    0.14017759E-06    0.46502194E-11    0.10354480E-03    0.10543792E-03
0.95000000E-03    0.14151939E-06    0.47153778E-11    0.10402617E-03    0.10593975E-03
0.96000000E-03    0.14286687E-06    0.47812095E-11    0.10450804E-03    0.10644035E-03
0.97000000E-03    0.14421677E-06    0.48475432E-11    0.10498914E-03    0.10694112E-03
0.98000000E-03    0.14556303E-06    0.49142944E-11    0.10546884E-03    0.10743780E-03
0.99000000E-03    0.14690491E-06    0.49812551E-11    0.10594571E-03    0.10793007E-03
0.10000000E-02    0.14825955E-06    0.50485814E-11    0.10642090E-03    0.10842518E-03
0.10100000E-02    0.14962501E-06    0.51166169E-11    0.10689681E-03    0.10892213E-03
0.10200000E-02    0.15098858E-06    0.51850651E-11    0.10737138E-03    0.10941433E-03
0.10300000E-02    0.15234910E-06    0.52539594E-11    0.10784484E-03    0.10990588E-03
0.10400000E-02    0.15371034E-06    0.53232755E-11    0.10831704E-03    0.11039506E-03
0.10500000E-02    0.15507961E-06    0.53929707E-11    0.10878771E-03    0.11088167E-03
0.10600000E-02    0.15645586E-06    0.54630899E-11    0.10925716E-03    0.11137049E-03
0.10700000E-02    0.15782951E-06    0.55334974E-11    0.10972452E-03    0.11185766E-03
0.10800000E-02    0.15920739E-06    0.56044502E-11    0.11019151E-03    0.11234163E-03
0.10900000E-02    0.16058038E-06    0.56756966E-11    0.11065648E-03    0.11282545E-03
0.11000000E-02    0.16195910E-06    0.57476054E-11    0.11112185E-03    0.11330570E-03
0.11100000E-02    0.16334744E-06    0.58199677E-11    0.11158624E-03    0.11378823E-03
0.11200000E-02    0.16473891E-06    0.58925186E-11    0.11204800E-03    0.11426717E-03
0.11300000E-02    0.16613550E-06    0.59657120E-11    0.11251003E-03    0.11474908E-03
