    0.23660000E-02    0.00000000E+00               NaN               NaN
    0.10000000E-04    0.31299962E-07    0.52403164E-12    0.50013775E-04
    0.20000000E-04    0.32302777E-07    0.54834960E-12    0.50775745E-04
    0.30000000E-04    0.33336276E-07    0.57365341E-12    0.51545053E-04
    0.40000000E-04    0.34384442E-07    0.59937675E-12    0.52304264E-04
    0.50000000E-04    0.35441819E-07    0.62554313E-12    0.53054580E-04
    0.60000000E-04    0.36528334E-07    0.65295162E-12    0.53818402E-04
    0.70000000E-04    0.37601737E-07    0.68080069E-12    0.54572912E-04
    0.80000000E-04    0.38669240E-07    0.70894371E-12    0.55314762E-04
    0.90000000E-04    0.39756358E-07    0.73774339E-12    0.56053866E-04
    0.10000000E-03    0.40842142E-07    0.76716081E-12    0.56789224E-04
    0.11000000E-03    0.41934361E-07    0.79717739E-12    0.57520430E-04
    0.12000000E-03    0.43036386E-07    0.82766545E-12    0.58244565E-04
    0.13000000E-03    0.44125695E-07    0.85847577E-12    0.58958507E-04
    0.14000000E-03    0.45231235E-07    0.88990234E-12    0.59669342E-04
    0.15000000E-03    0.46342725E-07    0.92188893E-12    0.60375860E-04
    0.16000000E-03    0.47447117E-07    0.95433056E-12    0.61075928E-04
    0.17000000E-03    0.48562887E-07    0.98736580E-12    0.61772687E-04
    0.18000000E-03    0.49678119E-07    0.10205135E-11    0.62456367E-04
    0.19000000E-03    0.50800467E-07    0.10544732E-11    0.63141609E-04
    0.20000000E-03    0.51929272E-07    0.10889052E-11    0.63821521E-04
    0.21000000E-03    0.53063557E-07    0.11237728E-11    0.64495582E-04
    0.22000000E-03    0.54195873E-07    0.11590250E-11    0.65163049E-04
    0.23000000E-03    0.55328548E-07    0.11947059E-11    0.65824990E-04
    0.24000000E-03    0.56476985E-07    0.12308966E-11    0.66483059E-04
    0.25000000E-03    0.57614868E-07    0.12675613E-11    0.67136721E-04
    0.26000000E-03    0.58759134E-07    0.13046962E-11    0.67786039E-04
    0.27000000E-03    0.59913432E-07    0.13422653E-11    0.68430532E-04
    0.28000000E-03    0.61075364E-07    0.13805259E-11    0.69074643E-04
    0.29000000E-03    0.62233205E-07    0.14191904E-11    0.69713574E-04
    0.30000000E-03    0.63390544E-07    0.14580946E-11    0.70344860E-04
    0.31000000E-03    0.64560662E-07    0.14975995E-11    0.70974503E-04
    0.32000000E-03    0.65726949E-07    0.15375972E-11    0.71600819E-04
    0.33000000E-03    0.66901536E-07    0.15780437E-11    0.72223214E-04
    0.34000000E-03    0.68089016E-07    0.16191017E-11    0.72844232E-04
    0.35000000E-03    0.69265539E-07    0.16604323E-11    0.73458861E-04
    0.36000000E-03    0.70447446E-07    0.17023331E-11    0.74071643E-04
    0.37000000E-03    0.71643014E-07    0.17445741E-11    0.74679306E-04
    0.38000000E-03    0.72838450E-07    0.17875196E-11    0.75287129E-04
    0.39000000E-03    0.74036368E-07    0.18309719E-11    0.75892295E-04
    0.40000000E-03    0.75235361E-07    0.18746486E-11    0.76491015E-04
    0.41000000E-03    0.76442867E-07    0.19188821E-11    0.77087962E-04
    0.42000000E-03    0.77652183E-07    0.19636751E-11    0.77683183E-04
    0.43000000E-03    0.78842331E-07    0.20088077E-11    0.78273830E-04
    0.44000000E-03    0.80082323E-07    0.20545300E-11    0.78863242E-04
    0.45000000E-03    0.81298971E-07    0.21006133E-11    0.79448524E-04
    0.46000000E-03    0.82514775E-07    0.21471340E-11    0.80030742E-04
    0.47000000E-03    0.83739050E-07    0.21940046E-11    0.80608897E-04
    0.48000000E-03    0.84971676E-07    0.22415936E-11    0.81187547E-04
    0.49000000E-03    0.86203144E-07    0.22895795E-11    0.81762791E-04
    0.50000000E-03    0.87440313E-07    0.23381262E-11    0.82336635E-04
    0.51000000E-03    0.88681213E-07    0.23869374E-11    0.82905652E-04
    0.52000000E-03    0.89929469E-07    0.24363621E-11    0.83473971E-04
    0.53000000E-03    0.91174156E-07    0.24862158E-11    0.84039489E-04
    0.54000000E-03    0.92400278E-07    0.25365525E-11    0.84602868E-04
    0.55000000E-03    0.93684049E-07    0.25873500E-11    0.85163896E-04
    0.56000000E-03    0.94940605E-07    0.26386643E-11    0.85723226E-04
    0.57000000E-03    0.96193247E-07    0.26902255E-11    0.86277992E-04
    0.58000000E-03    0.97460425E-07    0.27422974E-11    0.86831102E-04
    0.59000000E-03    0.98731144E-07    0.27949561E-11    0.87383371E-04
    0.60000000E-03    0.10000044E-06    0.28481591E-11    0.87934348E-04
    0.61000000E-03    0.10127452E-06    0.29017914E-11    0.88482868E-04
    0.62000000E-03    0.10255375E-06    0.29557070E-11    0.89027516E-04
    0.63000000E-03    0.10383592E-06    0.30101786E-11    0.89571095E-04
    0.64000000E-03    0.10511976E-06    0.30652180E-11    0.90113720E-04
    0.65000000E-03    0.10639339E-06    0.31205915E-11    0.90653123E-04
    0.66000000E-03    0.10770220E-06    0.31765262E-11    0.91191553E-04
    0.67000000E-03    0.10899998E-06    0.32329687E-11    0.91728501E-04
    0.68000000E-03    0.11028949E-06    0.32896761E-11    0.92261712E-04
    0.69000000E-03    0.11158837E-06    0.33468734E-11    0.92793358E-04
    0.70000000E-03    0.11289757E-06    0.34044507E-11    0.93322454E-04
    0.71000000E-03    0.11418713E-06    0.34627211E-11    0.93851878E-04
    0.72000000E-03    0.11551097E-06    0.35214271E-11    0.94379288E-04
    0.73000000E-03    0.11682649E-06    0.35804810E-11    0.94903943E-04
    0.74000000E-03    0.11814385E-06    0.36399574E-11    0.95426552E-04
    0.75000000E-03    0.11945999E-06    0.36998929E-11    0.95947467E-04
    0.76000000E-03    0.12078035E-06    0.37603552E-11    0.96467292E-04
    0.77000000E-03    0.12210314E-06    0.38211485E-11    0.96984374E-04
    0.78000000E-03    0.12343815E-06    0.38825641E-11    0.97501210E-04
    0.79000000E-03    0.12477207E-06    0.39445095E-11    0.98017014E-04
    0.80000000E-03    0.12610202E-06    0.40067575E-11    0.98529924E-04
    0.81000000E-03    0.12744145E-06    0.40694251E-11    0.99040954E-04
    0.82000000E-03    0.12878868E-06    0.41325890E-11    0.99550750E-04
    0.83000000E-03    0.13013345E-06    0.41962687E-11    0.10005948E-03
    0.84000000E-03    0.13147515E-06    0.42604207E-11    0.10056680E-03
    0.85000000E-03    0.13283551E-06    0.43250924E-11    0.10107310E-03
    0.86000000E-03    0.13419149E-06    0.43901020E-11    0.10157699E-03
    0.87000000E-03    0.13554660E-06    0.44555499E-11    0.10207927E-03
    0.88000000E-03    0.13690463E-06    0.45214214E-11    0.10257987E-03
    0.89000000E-03    0.13827145E-06    0.45878236E-11    0.10307959E-03
