    0.20000000E-05    0.31274306E-07    0.52516473E-12    0.50049796E-04
    0.40000000E-05    0.31486500E-07    0.53005400E-12    0.50204638E-04
    0.60000000E-05    0.31731671E-07    0.53493789E-12    0.50358361E-04
    0.80000000E-05    0.31966969E-07    0.53980782E-12    0.50510715E-04
    0.10000000E-04    0.32179358E-07    0.54465783E-12    0.50661539E-04
    0.12000000E-04    0.32368836E-07    0.54950270E-12    0.50811312E-04
    0.14000000E-04    0.32554178E-07    0.55435727E-12    0.50960504E-04
    0.16000000E-04    0.32751747E-07    0.55919971E-12    0.51108458E-04
    0.18000000E-04    0.33001160E-07    0.56402070E-12    0.51254910E-04
    0.20000000E-04    0.33180263E-07    0.56883317E-12    0.51400274E-04
    0.22000000E-04    0.33424416E-07    0.57364302E-12    0.51544742E-04
    0.24000000E-04    0.33674455E-07    0.57846214E-12    0.51688680E-04
    0.26000000E-04    0.33899137E-07    0.58328721E-12    0.51831998E-04
    0.28000000E-04    0.34096866E-07    0.58811443E-12    0.51974590E-04
    0.30000000E-04    0.34310494E-07    0.59293439E-12    0.52116192E-04
    0.32000000E-04    0.34507341E-07    0.59775895E-12    0.52257163E-04
    0.34000000E-04    0.34720055E-07    0.60258851E-12    0.52397522E-04
    0.36000000E-04    0.34829550E-07    0.60743216E-12    0.52537539E-04
    0.38000000E-04    0.35061856E-07    0.61227524E-12    0.52676797E-04
    0.40000000E-04    0.35237266E-07    0.61713662E-12    0.52815846E-04
    0.42000000E-04    0.35425597E-07    0.62201295E-12    0.52954590E-04
    0.44000000E-04    0.35593611E-07    0.62689350E-12    0.53092730E-04
    0.46000000E-04    0.35792342E-07    0.63178526E-12    0.53230469E-04
    0.48000000E-04    0.35994207E-07    0.63668518E-12    0.53367728E-04
    0.50000000E-04    0.36265773E-07    0.64159200E-12    0.53504475E-04
    0.52000000E-04    0.36449145E-07    0.64652294E-12    0.53641195E-04
    0.54000000E-04    0.36612064E-07    0.65145360E-12    0.53777213E-04
    0.56000000E-04    0.36821417E-07    0.65638668E-12    0.53912613E-04
    0.58000000E-04    0.36983775E-07    0.66132818E-12    0.54047566E-04
    0.60000000E-04    0.37240778E-07    0.66627145E-12    0.54181896E-04
    0.62000000E-04    0.37402307E-07    0.67122659E-12    0.54315883E-04
    0.64000000E-04    0.37643337E-07    0.67618105E-12    0.54449195E-04
    0.66000000E-04    0.37870067E-07    0.68115295E-12    0.54582322E-04
    0.68000000E-04    0.38094599E-07    0.68614282E-12    0.54715282E-04
    0.70000000E-04    0.38270092E-07    0.69114590E-12    0.54847947E-04
    0.72000000E-04    0.38475533E-07    0.69616047E-12    0.54980276E-04
    0.74000000E-04    0.38678058E-07    0.70118520E-12    0.55112237E-04
    0.76000000E-04    0.38879105E-07    0.70621595E-12    0.55243727E-04
    0.78000000E-04    0.39075788E-07    0.71125948E-12    0.55374925E-04
    0.80000000E-04    0.39274257E-07    0.71631792E-12    0.55505890E-04
    0.82000000E-04    0.39503636E-07    0.72138110E-12    0.55636361E-04
    0.84000000E-04    0.39689361E-07    0.72646356E-12    0.55766717E-04
    0.86000000E-04    0.39889366E-07    0.73155309E-12    0.55896646E-04
    0.88000000E-04    0.40100427E-07    0.73665425E-12    0.56026268E-04
